date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close,day,month,year
2014-02-06,58.060001,58.701427,57.202858,58.272858,12852000,72.3384603161135,68.06855276453909,62.03760600045505,62.85415294024325,52.36320004,52.20659179578942,49.32191422,49.04418734939047,2.123142622177255,52.845286,1.4985690000000034,1.8695332926609496,1.8646705749001975,61.425713,6,2,2014
2014-02-07,59.062859,61.5,58.651428,61.425713,32921000,82.64910776716698,74.67706114556592,233.33333333333223,110.01906423160771,52.59102857999999,52.5681313082376,49.50451421,49.290313182886486,2.3885908897691266,53.50907155,3.2271420000000006,2.0634773937093853,1.961989962517191,61.491428,7,2,2014
2014-02-10,61.347141,61.767143,60.611427,61.491428,13812400,82.80496250840463,74.79415424837882,137.59279845988084,137.55142047254876,52.80599996,52.91806948483684,49.691499910000005,49.5328341730431,2.574584992409505,54.21121445,1.1557159999999982,1.933797194608044,1.9043989651341635,61.998569,10,2,2014
2014-02-11,61.422855,62.251431,60.787144,61.998569,13667500,84.091543829411,75.72695805195457,98.79058450531312,168.48040371199383,53.01028562,53.27417236719197,49.87302845,49.78059642727387,2.731422560072581,54.90535715000001,1.4642869999999988,1.8667243096640376,1.872962396165409,61.275715,11,2,2014
2014-02-12,62.111427,62.128571,60.791428,61.275715,15673000,74.7863560208229,71.65643001181508,65.28337264216539,123.69513057386744,53.1906571,53.587962469198686,50.04935703,50.009050446335145,2.765510106721571,55.55514295,1.3371429999999975,1.7910698368548892,1.8346895821190004,62.364285,12,2,2014
2014-02-13,60.812859,62.784286,60.714287,62.364285,18700500,78.89034760651063,73.9291497821159,73.75106001167447,114.52188531818662,53.39817138,53.93213631814288,50.22467133,50.254580729099374,2.847538582192477,56.3135,2.069999000000003,1.830916860161334,1.851497397696036,62.215714,13,2,2014
2014-02-14,62.437141,62.528572,61.669998,62.215714,11985400,76.897350372699,73.06799562593558,77.03071387326757,100.90208385862712,53.60551422,54.25698643555929,50.41534276,50.49226242764741,2.867503506484148,57.0551428,0.8585739999999973,1.6920107372811428,1.7805742978053305,62.407143,14,2,2014
2014-02-18,62.422855,63.034286,61.142857,62.407143,15507800,77.74258639268874,73.49637527565926,88.39434935749847,87.90445917326856,53.8357428,54.57660413714768,50.60157133,50.72900865086825,2.865738128000075,57.8180714,1.8914290000000025,1.7204990605266943,1.7884924908249658,61.175713,18,2,2014
2014-02-19,61.667145,62.32143,61.138573,61.175713,16031400,60.994788146115326,66.20154847118246,-43.559635968144576,56.648581052844186,54.03622850000001,54.83539561289908,50.77455702,50.93656843945924,2.733463280176444,58.52892845,1.2685699999999969,1.6559377661657375,1.7513551700267975,62.135715,19,2,2014
2014-02-20,61.478573,62.53857,61.308571,62.135715,11965100,67.38512376995666,68.80130448496222,38.77512720970804,65.88863656263197,54.2662571,55.12168572247316,50.94804273,51.1590632975695,2.6752599175569927,59.25192855,1.3628569999999982,1.6140690852849175,1.7236053007218537,61.747143,20,2,2014
2014-02-21,62.671429,62.671429,61.378571,61.747143,13483400,62.546206926137245,66.56930614906904,15.084553604335296,57.81932313892104,54.48499994,55.38151025760354,51.11922845,51.36940431041264,2.5681745033451406,59.56271425,1.2928580000000025,1.5681817873870725,1.692837636366751,63.857143,21,2,2014
2014-02-24,62.209999,64.241432,61.214287,63.857143,26043500,74.25727282384769,71.9001589752838,214.4877957582853,102.6187161478403,54.72471422,55.71389130751968,51.31607132999999,51.61746779029417,2.623327816920927,59.99785715,3.0271450000000044,1.7766051034746344,1.7881453052489766,64.718575,24,2,2014
2014-02-25,64.285713,65.398567,63.57143,64.718575,18700500,77.59419785416071,73.74114430425712,180.27623507883692,177.3897495934606,54.97914286,56.067019521916016,51.49951421,51.87769928199484,2.7053618509960278,60.510714400000005,1.8271370000000005,1.783823945835401,1.790930426304013,64.112854,25,2,2014
2014-02-26,65.128571,65.14286,63.714287,64.112854,15010100,70.1360402273328,70.25565262357134,99.1421535095977,162.32122027117643,55.19474284,56.38254533029164,51.66817131999999,52.12071517512232,2.690483571706785,60.81085705,1.428573,1.733073810716058,1.7650477529845758,64.604286,26,2,2014
2014-02-27,63.977142,64.875717,63.977142,64.604286,10304700,72.62645111989957,71.4353185835956,79.44958949379276,141.07315321346306,55.43262858,56.704969368106205,51.85461419,52.36865022800088,2.687368571438796,61.18092845,0.8985749999999939,1.6138596948994777,1.7031568420304444,63.66143,27,2,2014
2014-02-28,64.732857,64.885712,63.0,63.66143,15751400,61.2023854432595,66.0249217707956,26.679034863908253,79.53772936693836,55.65925714,56.97777405053479,52.02371418,52.59292187335825,2.5790891772636613,61.4734999,1.885711999999998,1.652695738485266,1.716196496176343,63.655712,28,2,2014
2014-03-03,63.027142,63.67857,62.585712,63.655712,13528200,61.13434663237002,65.99227857110104,-30.843580119849225,36.50255692225719,55.86131426,57.239656095790345,52.20575703,52.81261329581029,2.464407427669961,61.73249969999999,1.0928579999999997,1.5727189187016566,1.6716723178614945,64.997147,3,3,2014
2014-03-04,64.417145,65.0,63.655712,64.997147,12387900,70.20124514677323,69.76847863667979,67.346316557252,99.2679236597696,56.08628581999999,57.54387379783451,52.42384278,53.054567267808935,2.4534816987403048,62.09392855,1.3442879999999988,1.5400859303157053,1.648287723720465,64.785713,4,3,2014
2014-03-05,64.855713,65.262856,64.558571,64.785713,10868900,67.31357603810383,68.47780287492776,98.41652537616352,103.22311942296557,56.305600080000005,57.827869619948814,52.65965706,53.28750517835779,2.4000952193954035,62.433857,0.7042849999999987,1.4206857974134617,1.5808589577188363,64.358574,5,3,2014
2014-03-06,64.991432,65.428574,64.141426,64.358574,11809000,61.36435661639705,65.82838662038614,57.89019855815988,77.4284323857276,56.51942866,58.08397751776966,52.86897137,53.50732440609087,2.296842926813717,62.7630715,1.287148000000002,1.4016089692115388,1.5598796035898232,64.052856,6,3,2014
2014-03-07,64.867142,64.934288,63.644287,64.052856,11573800,57.14691854366652,63.92210136372643,-10.116786824488592,43.59861377669853,56.71311434,58.31805280274761,53.0797142,53.71669778171485,2.165384647137373,63.0520714,1.2900009999999966,1.3856649736098898,1.5406025604709408,62.849998,7,3,2014
2014-03-10,64.067146,64.111427,61.728573,62.849998,15439200,43.4418555244609,56.93593147496804,-128.54541943024347,-47.886087857307096,56.88900002,58.49577732486209,53.24484275,53.89802292174632,1.941759036037048,63.12328565,2.382854000000009,1.5281205488084784,1.600763377595587,62.497143,10,3,2014
2014-03-11,63.234287,63.811428,62.235714,62.497143,10448200,40.14676409213326,55.035730939601045,-92.61099195939671,-64.78201440813534,57.06200006,58.65269462772882,53.41025703,54.068734140225374,1.7162774998665211,63.1735714,1.5757139999999978,1.5349196132644098,1.598974136338333,62.368572,11,3,2014
2014-03-12,61.954285,62.785713,61.382858,62.368572,12134500,38.89269720406583,54.324290579879325,-110.42512693123616,-119.7519905873835,57.25937150000001,58.798416202906914,53.57268562,54.23349568653561,1.5098030826412412,63.19207155,1.4028550000000024,1.516053239940923,1.5849656265967833,61.437141,12,3,2014
2014-03-13,62.815716,62.897144,61.182858,61.437141,11390400,30.76923284684904,49.34748022999969,-96.71946820704645,-144.739803067083,57.43957146,58.90189621660737,53.7154856,54.37648948635976,1.2565274556742096,63.20014285,1.7142859999999942,1.5443722056636473,1.5942027961274805,60.64143,13,3,2014
2014-03-14,61.104286,62.14143,60.42857,60.64143,14989100,25.467569162105605,45.51157189373858,-121.37844046264652,-161.938653326266,57.60048576,58.97011361401495,53.84547133,54.50084381188115,0.980297212833868,63.1140001,1.7128599999999992,1.5684418905688404,1.602678310691419,60.388573,14,3,2014
2014-03-17,61.169998,61.542858,60.330002,60.388573,10695300,23.93839502499013,44.33226334743669,-110.11521602363337,-146.01264807589158,57.77162864,59.02573977493002,53.9422285,54.61770525502855,0.7325350999224369,63.02264305000001,1.2128560000000022,1.5176439062018636,1.574833859922817,60.035713,17,3,2014
2014-03-18,60.33857,60.894287,59.5,60.035713,14688100,21.80666169979554,42.67058728861576,-116.86386839284064,-145.3217206928971,57.93491432,59.065346775106434,54.08184276,54.72523854239965,0.5019231299803408,62.904071550000005,1.3942869999999985,1.5000214910301686,1.561937655640496,60.012856,18,3,2014
2014-03-19,59.98143,60.778572,59.580002,60.012856,10531500,21.66088849556192,42.55930591527461,-89.09140726610283,-120.07238332160247,58.107828600000005,59.102504186226895,54.210199890000005,54.83017915865427,0.3137009640147212,62.84592869999999,1.1985699999999966,1.4569569923115726,1.5359828230907844,60.610001,19,3,2014
2014-03-20,59.952858,61.742859,59.92857,60.610001,14494900,34.920735461578374,46.4858269680466,-24.04323326630724,-76.74853536924547,58.35002862,59.1616219935983,54.34312848,54.94488319664009,0.2102940138794125,62.769643,1.8142890000000025,1.5080044219813484,1.5558618357299747,57.998569,20,3,2014
2014-03-21,60.871429,61.191429,57.962856,57.998569,26770800,18.73846224850949,35.16491471085813,-151.46044715578955,-128.33155423830172,58.53574288,59.116011860827726,54.4544999,55.00548278320377,-0.0814387021860909,62.5822143,3.2285729999999973,1.7537999331268697,1.67534120462213,54.128571,21,3,2014
2014-03-24,57.927143,58.064285,52.657143,54.128571,42483700,10.403385023350452,25.32278583601483,-210.4817558176433,-227.8882663690241,58.65531426,58.920425073516725,54.54721417999999,54.988081444950616,-0.6177939332519244,62.0957857,5.407142,2.275705942680174,1.9418984043245544,52.977142,24,3,2014
2014-03-25,54.142857,54.990002,52.25,52.977142,30356900,9.011936857942317,23.238758073909665,-137.72604646950924,-217.6828282534142,58.765885700000005,58.68735415161216,54.60941419,54.94817826223962,-1.1228267674644383,61.50871405,2.740001999999997,2.34203395086872,1.998905804022127,53.182858,25,3,2014
2014-03-26,53.287144,53.921429,52.367142,53.182858,27152300,11.479752306563896,24.435296341336567,-92.75998485585208,-166.19943450764967,58.86722856,58.47149066984744,54.686757070000006,54.91315035334277,-1.4893016231302951,60.96221425,1.5542870000000022,2.229498672173189,1.9671473180172,52.025715,26,3,2014
2014-03-27,53.001431,53.975716,51.647144,52.025715,28672000,9.74520893414281,22.327057831557767,-78.6794051490374,-137.2903792024657,58.94214288,58.21871415477988,54.74632853,54.85585947367228,-1.8517614032279892,60.3332857,2.328572000000001,2.2436520047198765,1.9929633667327835,51.267143,27,3,2014
2014-03-28,51.459999,52.714287,50.82143,51.267143,24699500,8.735706759421817,21.045172770790657,-83.60424078828053,-121.69235686002229,59.023542860000006,57.94610248653047,54.78861426,54.78465697541617,-2.17515003545914,59.71357135000001,1.8928569999999996,2.1935384326170366,1.985812911965506,50.290001,28,3,2014
2014-03-31,51.644287,52.408569,49.982857,50.290001,22125600,7.558953429320667,19.49266307523058,-96.50116464255424,-109.59803065927348,59.08168572,57.64586211764243,54.80922854000001,54.69548348990671,-2.481677812441376,59.0452858,2.425711999999997,2.2267060851003166,2.017234275399192,52.098572,31,3,2014
2014-04-01,50.25,52.17857,50.248569,52.098572,21338800,28.38905788518514,29.81314906059336,-66.35641352228349,-84.6413698973365,59.18068574,57.4283205665028,54.84235713,54.643963001697976,-2.5492802039564,58.40035705,1.9300009999999967,2.1843196443717,2.011003327155904,51.84,1,4,2014
2014-04-02,52.237144,53.007141,51.185715,51.84,24194100,27.360694894088116,29.23609739010101,-13.310429808410838,-67.02609679555498,59.278314300000005,57.20917000262713,54.881285690000006,54.588336856756506,-2.5938202405676734,57.7530714,1.8214259999999955,2.132477695175742,1.9974620895009256,50.669998,2,4,2014
2014-04-03,51.618572,52.157143,50.014286,50.669998,21983500,22.968513680847536,26.716261116247598,-87.95086157634636,-77.60225632431124,59.3382,56.952731055466366,54.92104281,54.51060610682054,-2.692490568501988,57.0686426,2.142857,2.1339604530077785,2.007847440251561,48.187141,3,4,2014
2014-04-04,50.778572,50.857143,47.982857,48.187141,34958000,16.436206400874525,22.319886499771528,-183.91406116325743,-104.67477239930273,59.19131424,56.60898135763704,54.92448565000001,54.385167711519294,-2.937175394445702,56.27535685,2.874285999999998,2.239721245435238,2.069735908808903,48.285713,4,4,2014
2014-04-07,48.644287,49.741428,47.30143,48.285713,37351300,17.522674388294618,22.86259991101481,-134.00840270012756,-111.16256044532454,59.0539428,56.28257770242156,54.92461420000001,54.26417723756114,-3.087544652442105,55.5471426,2.439997999999996,2.2683322103730608,2.0961832010383787,49.841431,7,4,2014
2014-04-08,48.578571,50.112858,48.341431,49.841431,25761400,33.4537906365798,31.050184541420197,-50.8492627374664,-85.27390598588742,58.96154282,56.02998298950919,54.94627138,54.17644942634143,-3.0460667702200794,54.914357,1.8271450000000016,2.2053054660340523,2.076966186677456,50.432858,8,4,2014
2014-04-09,50.147144,50.557144,49.021427,50.432858,20511400,38.70493776864246,33.9216585708288,-11.38728428925717,-66.10432179626888,58.80799996,55.81048728693723,54.97162852,54.10219555230228,-2.9316774805002552,54.31757130000001,1.5357169999999982,2.10964997088633,2.0383055304842665,47.818569,9,4,2014
2014-04-10,50.639999,51.068569,47.715714,47.818569,24871000,27.51001814563448,28.30937940841963,-62.99820708402748,-100.77949600386373,58.62031418,55.497077896762505,54.960428490000005,53.97756436581889,-3.017194082790141,53.6366427,3.352854999999998,2.2872506893311395,2.1322019211683405,46.672855,10,4,2014
2014-04-11,47.257141,47.831429,46.23,46.672855,30146200,23.965831947773356,26.25894111590486,-162.7649347271552,-156.38986509629245,58.39757126000001,55.15102905962991,54.9274999,53.83268541953391,-3.1412062802203664,52.93821395,1.601429000000003,2.1892761622838344,2.0942895696546744,47.368572,11,4,2014
2014-04-14,47.555714,47.857143,46.505714,47.368572,17994200,30.325073981329723,29.593733118890214,-99.67875204735296,-120.5903359049314,58.17542838,54.845833919124736,54.91294274999999,53.70448260558544,-3.1470708191738765,52.287213900000005,1.351429000000003,2.0695837105290016,2.0412281003914927,46.610001,14,4,2014
2014-04-15,47.011429,47.367142,44.585712,46.610001,30799300,27.408990174777983,28.10149832620988,-111.3492153009974,-139.42894959173393,57.952257,54.52285932064918,54.89719991999999,53.5637820599292,-3.176314274829714,51.61592829999999,2.7828599999999994,2.171480323310573,2.094201807508364,47.344288,15,4,2014
2014-04-16,47.292858,47.709999,46.194286,47.344288,16114700,34.519880624944705,31.69206387448085,-46.3785839659234,-91.18399075280286,57.73939988,54.241346084629015,54.88561423,53.44043836213998,-3.104452899349006,50.9824999,1.5157130000000052,2.077799277123349,2.052881178399192,49.39143,16,4,2014
2014-04-17,48.10857,49.96143,47.5,49.39143,32116000,50.3418518013696,40.59855860639871,59.58382219072792,-7.151447728282035,57.5717428,54.0511528846715,54.8816714,53.36014167369845,-2.849468096346328,50.42157135,2.617142000000001,2.154848237534299,2.093185522800547,49.784286,17,4,2014
2014-04-21,49.900002,49.914288,48.328571,49.784286,47892600,52.89039946155168,42.15723095961796,95.66376091463847,17.423310225316822,57.40197136,53.88382442301694,54.8825857,53.28923024203823,-2.585882166970229,50.0108572,1.5857170000000025,2.0735437750294,2.056937771170853,53.271427,21,4,2014
2014-04-22,53.804287,54.41143,52.118572,53.271427,64702400,69.23912324782229,53.756472772822114,179.83085088235265,188.2908639856472,57.23888564000001,53.85980878973983,54.91495711,53.28887720283807,-2.0717237417698726,49.968,4.627144000000001,2.438343807168057,2.240523930378031,50.5,22,4,2014
2014-04-23,51.818569,52.5,50.42857,50.5,40285000,52.38335738660184,45.88169046744234,73.99569500477632,99.42674029155528,57.01905708,53.72805132896264,54.91252852,53.233575177649286,-1.866366175109192,49.8441429,2.842857000000002,2.496131406144049,2.283547721066424,49.152859,23,4,2014
2014-04-24,50.357143,50.842857,47.828571,49.152859,30639000,46.0288298706584,42.61390582446531,-1.872822698660488,17.549932805172926,56.76214288,53.54863169049431,54.88621425,53.152658864955725,-1.7916686037916565,49.64264295,3.0142860000000056,2.5701534909806147,2.335743312420072,46.011429,24,4,2014
2014-04-25,48.208572,48.772858,46.0,46.011429,33071500,34.607408854774135,36.148404988134985,-104.9461662641167,-87.3765551140737,56.45685716,53.25305458977632,54.82375713,53.01105960140307,-1.9633253943095923,49.34192865,3.1528589999999994,2.653397135126241,2.394108718677078,44.887142,25,4,2014
2014-04-28,45.435715,45.842857,42.785713,44.887142,47123300,31.358469152284187,34.15133623359577,-156.4319648078472,-153.17440935881618,56.107314300000006,52.92497902678931,54.75274284,52.84997945638807,-2.165126966431956,49.0229286,3.2257159999999985,2.735156972965349,2.4535092387727984,45.695713,28,4,2014
2014-04-29,44.605713,46.375713,44.575714,45.695713,23132900,36.37055460699027,36.85330400805075,-80.76246569856056,-94.7275117186043,55.77691428,52.64147793379309,54.69121425,52.708129122989774,-2.2340584093609053,48.7932142,1.7999989999999997,2.601562976827442,2.4068299360024183,46.005714,29,4,2014
2014-04-30,45.417145,46.057144,44.32143,46.005714,23618700,38.38299854011274,37.90530777412143,-61.95637714152373,-85.23536889767996,55.4488857,52.381251487532815,54.64231425,52.57524119086364,-2.2378757460220484,48.4885713,1.7357140000000015,2.477870265852093,2.358893083429964,48.074287,30,4,2014
2014-05-01,46.292858,49.384285,46.150002,48.074287,37001300,50.556812476383136,44.544342792651705,22.182408081376195,1.1856162307604174,55.18685718,52.21235066394211,54.61154284,52.48600356597981,-2.0503493089794773,48.30028565,3.378571000000001,2.6065417993017945,2.4317272203290274,48.664288,1,5,2014
2014-05-02,48.215714,49.128571,47.721428,48.664288,26194700,53.6068728288316,46.3076558564328,74.84023030726031,20.232614240364743,54.91742864,52.07321074944262,54.59184287,52.4102346323826,-1.832995475866845,48.20000015,1.4071429999999978,2.435199113687252,2.358542633161545,49.197144,2,5,2014
2014-05-05,48.295715,49.354286,48.014286,49.197144,20330800,56.43833243516295,47.91833927802577,97.05833666698877,28.6073618074264,54.66642866,51.960423660625125,54.5757143,52.34653375657059,-1.599308142506814,48.2505003,1.3400000000000034,2.2787420974462163,2.2857895879346843,46.598572,5,5,2014
2014-05-06,49.102856,49.674286,46.52,46.598572,22722700,41.89185100425748,41.3964878972748,31.01286710369317,-21.81275053961324,54.32125724,51.75015468599859,54.52298573,52.23258066370275,-1.6052875349729805,48.16614325,3.154285999999999,2.4038197978110425,2.34782504594017,45.791428,6,5,2014
2014-05-07,46.59,46.834286,45.029999,45.791428,25680900,38.31338146264609,39.593892368479246,-64.3863076729706,-80.23666343615874,53.9427143,51.51647882852632,54.46092858,52.10488802505319,-1.6560659246829488,47.9636431,1.8042870000000024,2.318172255266608,2.3090008998011102,45.951427,7,5,2014
2014-05-08,45.308571,47.388573,44.908569,45.951427,21168700,39.50840334472726,40.15024240045812,-62.274542161739205,-63.736507469058,53.57948576,51.29824123168536,54.3871143,51.98290147689464,-1.664213564202953,47.73957155,2.480004000000001,2.3412910759428067,2.3212154069583133,46.935715,8,5,2014
2014-05-09,46.011429,47.134285,45.335712,46.935715,17968300,46.89242671100374,43.59212916217631,-56.44779161064864,-43.53173319830014,53.22611434,51.12716156808777,54.32937145999999,51.88284798456293,-1.57311294486189,47.69542885,1.7985729999999975,2.2637599222366918,2.2838838064608957,49.349998,9,5,2014
2014-05-12,47.265713,49.361427,47.217144,49.349998,21395500,60.64093460715745,51.030986151927706,72.98770614878791,57.85934014413672,52.9398857,51.057468799481946,54.29957142,51.83263882257867,-1.2912182266339514,47.829286,2.425711999999997,2.2868959333457357,2.294014391713788,49.591431,12,5,2014
2014-05-13,49.207142,50.610001,48.677143,49.591431,20832000,61.79485592390838,51.7167212741816,109.11294780559636,114.63802316954308,52.65860008000001,50.99997705793293,54.25995717,51.78821188027285,-1.0363861912516228,47.94042895,1.932857999999996,2.236319085724916,2.2682175065911383,50.26857,13,5,2014
2014-05-14,49.578571,50.628571,49.437141,50.26857,19891900,65.13910024030312,53.67604651346211,107.81074605917318,129.45541681753224,52.36402854,50.97129439794578,54.22515718,51.75808899829209,-0.7709040075049174,48.1233574,1.191430000000004,2.0870492163356427,2.191304113262548,49.169998,14,5,2014
2014-05-15,50.121429,50.255714,48.482857,49.169998,23370200,55.88070860081617,50.12237865998424,53.430566695996326,79.43095947463985,52.05171424,50.90065525190512,54.17865715999999,51.70678798306803,-0.6417552879594837,48.2146429,1.785712999999994,2.0440011854305498,2.162333319457852,49.982857,15,5,2014
2014-05-16,49.352856,49.995712,48.548573,49.982857,19072200,60.70233959735459,52.62183702548954,50.31116558388829,79.90927743894585,51.7641999,50.86466312853847,54.14181428,51.672616988532816,-0.4684134901624119,48.24421425,1.447139,1.9587351589404711,2.111248010924774,52.07143,16,5,2014
